################################################
# ITK-SnAP Label Description File
# File format: 
# IDX   -R-  -G-  -B-  -A--  VIS MSH  LABEL
# Fields: 
#    IDX:   Zero-based index 
#    -R-:   Red color component (0..255)
#    -G-:   Green color component (0..255)
#    -B-:   Blue color component (0..255)
#    -A-:   Label transparency (0.00 .. 1.00)
#    VIS:   Label visibility (0 or 1)
#    IDX:   Label mesh visibility (0 or 1)
#  LABEL:   Label description 
################################################
302	57	142	85	1	1	1	"V3d_L_2"
303	57	170	85	1	1	1	"V3d_L_3"
304	57	198	85	1	1	1	"V3d_L_4"
305	57	227	85	1	1	1	"V3d_L_5"
306	57	255	85	1	1	1	"V3d_L_6"
307	85	120	85	1	1	1	"F1_(4)_L_1"
308	85	28	85	1	1	1	"F1_(4)_L_2"
309	255	255	0	1	1	1	"F1_(4)_L_3"
310	85	113	85	1	1	1	"F1_(4)_L_4"
311	85	142	85	1	1	1	"F1_(4)_L_5"
312	85	170	85	1	1	1	"F1_(4)_L_6"
313	85	198	85	1	1	1	"Iam_L_1"
314	85	227	85	1	1	1	"Iam_L_2"
315	85	255	85	1	1	1	"Iam_L_3"
316	113	0	85	1	1	1	"Iam_L_4"
317	113	28	85	1	1	1	"Iam_L_5"
318	113	57	85	1	1	1	"Iam_L_6"
319	113	85	85	1	1	1	"SII_L_1"
320	113	113	85	1	1	1	"SII_L_2"
321	113	142	85	1	1	1	"SII_L_3"
322	113	170	85	1	1	1	"SII_L_4"
323	113	198	85	1	1	1	"SII_L_5"
324	113	227	85	1	1	1	"SII_L_6"
325	113	255	85	1	1	1	"23b_L_1"
326	142	0	85	1	1	1	"23b_L_2"
327	142	28	85	1	1	1	"23b_L_3"
328	142	57	85	1	1	1	"23b_L_4"
329	142	85	85	1	1	1	"23b_L_5"
330	142	113	85	1	1	1	"23b_L_6"
331	142	142	85	1	1	1	"13m_L_1"
332	142	170	85	1	1	1	"13m_L_2"
333	142	198	85	1	1	1	"13m_L_3"
334	142	227	85	1	1	1	"13m_L_4"
335	142	255	85	1	1	1	"13m_L_5"
336	170	0	85	1	1	1	"13m_L_6"
337	170	28	85	1	1	1	"9m_L_1"
338	170	57	85	1	1	1	"9m_L_2"
339	170	85	85	1	1	1	"9m_L_3"
340	170	113	85	1	1	1	"9m_L_4"
341	170	142	85	1	1	1	"9m_L_5"
342	170	170	85	1	1	1	"9m_L_6"
343	170	198	85	1	1	1	"EI_L_1"
344	170	227	85	1	1	1	"EI_L_2"
345	170	255	85	1	1	1	"EI_L_3"
346	198	0	85	1	1	1	"EI_L_4"
347	198	28	85	1	1	1	"EI_L_5"
348	198	57	85	1	1	1	"EI_L_6"
349	198	85	85	1	1	1	"RPB_L_1"
350	198	113	85	1	1	1	"RPB_L_2"
351	198	142	85	1	1	1	"RPB_L_3"
352	198	170	85	1	1	1	"RPB_L_4"
353	198	198	85	1	1	1	"RPB_L_5"
354	198	227	85	1	1	1	"RPB_L_6"
355	198	255	85	1	1	1	"13a_L_1"
356	227	0	85	1	1	1	"13a_L_2"
357	227	28	85	1	1	1	"13a_L_3"
358	227	57	85	1	1	1	"13a_L_4"
359	227	85	85	1	1	1	"13a_L_5"
360	227	113	85	1	1	1	"13a_L_6"
361	227	142	85	1	1	1	"AONd/m_L_1"
362	227	170	85	1	1	1	"AONd/m_L_2"
363	227	198	85	1	1	1	"AONd/m_L_3"
364	227	227	85	1	1	1	"AONd/m_L_4"
365	227	255	85	1	1	1	"AONd/m_L_5"
366	255	0	85	1	1	1	"AONd/m_L_6"
367	255	28	85	1	1	1	"F3_L_1"
368	255	57	85	1	1	1	"F3_L_2"
369	255	85	85	1	1	1	"F3_L_3"
370	255	113	85	1	1	1	"F3_L_4"
371	255	142	85	1	1	1	"F3_L_5"
372	255	170	85	1	1	1	"F3_L_6"
373	255	198	85	1	1	1	"R_L_1"
374	255	227	85	1	1	1	"R_L_2"
375	255	255	85	1	1	1	"R_L_3"
376	0	28	113	1	1	1	"R_L_4"
377	0	57	113	1	1	1	"R_L_5"
378	0	85	113	1	1	1	"R_L_6"
379	0	113	113	1	1	1	"TFO_L_1"
380	0	142	113	1	1	1	"TFO_L_2"
381	0	170	113	1	1	1	"TFO_L_3"
382	0	198	113	1	1	1	"TFO_L_4"
383	0	227	113	1	1	1	"TFO_L_5"
384	0	255	113	1	1	1	"TFO_L_6"
385	28	0	113	1	1	1	"V4v_L_1"
386	28	28	113	1	1	1	"V4v_L_2"
387	28	57	113	1	1	1	"V4v_L_3"
388	28	85	113	1	1	1	"V4v_L_4"
389	28	113	113	1	1	1	"V4v_L_5"
390	28	142	113	1	1	1	"V4v_L_6"
391	28	170	113	1	1	1	"46v_L_1"
392	28	198	113	1	1	1	"46v_L_2"
393	28	227	113	1	1	1	"46v_L_3"
394	28	255	113	1	1	1	"46v_L_4"
395	57	0	113	1	1	1	"46v_L_5"
396	57	28	113	1	1	1	"46v_L_6"
397	57	57	113	1	1	1	"5_(PEc)_L_1"
398	57	85	113	1	1	1	"5_(PEc)_L_2"
399	57	113	113	1	1	1	"5_(PEc)_L_3"
400	57	142	113	1	1	1	"5_(PEc)_L_4"
401	57	170	113	1	1	1	"5_(PEc)_L_5"
402	57	198	113	1	1	1	"5_(PEc)_L_6"
403	57	227	113	1	1	1	"TGdd_L_1"
404	57	255	113	1	1	1	"TGdd_L_2"
405	85	0	113	1	1	1	"TGdd_L_3"
406	85	28	113	1	1	1	"TGdd_L_4"
407	85	57	113	1	1	1	"TGdd_L_5"
408	85	85	113	1	1	1	"TGdd_L_6"
409	85	113	113	1	1	1	"35_L_1"
410	85	142	113	1	1	1	"35_L_2"
411	85	170	113	1	1	1	"35_L_3"
412	85	198	113	1	1	1	"35_L_4"
413	85	227	113	1	1	1	"35_L_5"
414	85	255	113	1	1	1	"35_L_6"
415	113	0	113	1	1	1	"A1_L_1"
416	113	28	113	1	1	1	"A1_L_2"
417	113	57	113	1	1	1	"A1_L_3"
418	113	85	113	1	1	1	"A1_L_4"
419	113	142	113	1	1	1	"A1_L_5"
420	113	170	113	1	1	1	"A1_L_6"
421	113	198	113	1	1	1	"Ial_L_1"
422	113	227	113	1	1	1	"Ial_L_2"
423	113	255	113	1	1	1	"Ial_L_3"
424	142	0	113	1	1	1	"Ial_L_4"
425	142	28	113	1	1	1	"Ial_L_5"
426	142	57	113	1	1	1	"Ial_L_6"
427	142	85	113	1	1	1	"7m_(PGm)_L_1"
428	142	113	113	1	1	1	"7m_(PGm)_L_2"
429	142	142	113	1	1	1	"7m_(PGm)_L_3"
430	142	170	113	1	1	1	"7m_(PGm)_L_4"
431	142	198	113	1	1	1	"7m_(PGm)_L_5"
432	142	227	113	1	1	1	"7m_(PGm)_L_6"
433	142	255	113	1	1	1	"v23b?_L_1"
434	170	0	113	1	1	1	"v23b?_L_2"
435	170	28	113	1	1	1	"v23b?_L_3"
436	170	57	113	1	1	1	"v23b?_L_4"
437	170	85	113	1	1	1	"v23b?_L_5"
438	170	113	113	1	1	1	"v23b?_L_6"
439	170	142	113	1	1	1	"23c_L_1"
440	170	170	113	1	1	1	"23c_L_2"
441	170	198	113	1	1	1	"23c_L_3"
442	170	227	113	1	1	1	"23c_L_4"
443	170	255	113	1	1	1	"23c_L_5"
444	198	0	113	1	1	1	"23c_L_6"
445	198	28	113	1	1	1	"EC_L_1"
446	198	57	113	1	1	1	"EC_L_2"
447	198	85	113	1	1	1	"EC_L_3"
448	198	113	113	1	1	1	"EC_L_4"
449	198	142	113	1	1	1	"EC_L_5"
450	198	170	113	1	1	1	"EC_L_6"
451	198	198	113	1	1	1	"Id_L_1"
452	198	227	113	1	1	1	"Id_L_2"
453	198	255	113	1	1	1	"Id_L_3"
454	227	0	113	1	1	1	"Id_L_4"
455	227	28	113	1	1	1	"Id_L_5"
456	227	57	113	1	1	1	"Id_L_6"
457	227	85	113	1	1	1	"MIP_L_1"
458	227	113	113	1	1	1	"MIP_L_2"
459	227	142	113	1	1	1	"MIP_L_3"
460	227	170	113	1	1	1	"MIP_L_4"
461	227	198	113	1	1	1	"MIP_L_5"
462	227	227	113	1	1	1	"MIP_L_6"
463	227	255	113	1	1	1	"PIP_L_1"
464	255	0	113	1	1	1	"PIP_L_2"
465	255	28	113	1	1	1	"PIP_L_3"
466	255	57	113	1	1	1	"PIP_L_4"
467	255	85	113	1	1	1	"PIP_L_5"
468	255	113	113	1	1	1	"PIP_L_6"
469	255	142	113	1	1	1	"7b_(PFG/PF)_L_1"
470	255	170	113	1	1	1	"7b_(PFG/PF)_L_2"
471	255	198	113	1	1	1	"7b_(PFG/PF)_L_3"
472	255	227	113	1	1	1	"7b_(PFG/PF)_L_4"
473	255	255	113	1	1	1	"7b_(PFG/PF)_L_5"
474	0	28	142	1	1	1	"7b_(PFG/PF)_L_6"
475	80	57	142	1	1	1	"TEpd_L_1"
476	80	85	142	1	1	1	"TEpd_L_2"
477	0	113	142	1	1	1	"TEpd_L_3"
478	0	142	142	1	1	1	"TEpd_L_4"
479	0	170	142	1	1	1	"TEpd_L_5"
